MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
13.9499998092651,506.200012207031,3.3500000834465,3.99499988555908,13.9074077606201,1,3198.9597,240.725659822102,Wheat,SDB,CT,OI,Yes
15.1666669845581,544.400024414062,6.53800010681152,7.3730001449585,16.9799995422363,1,3688.52778116125,183.005175,Wheat,SDB,CT,OI,Yes
15.1666669845581,544.400024414062,6.29999995231628,6.5,9.0,1,3816.90902597125,209.4738,Wheat,SDB,CT,OI,Yes
15.0749998092651,543.200012207031,6.22500002384186,6.875,11.25,1,3823.84882929625,252.76614,Wheat,SDB,CT,OI,Yes
14.7333335876465,538.600036621094,6.42000019550323,6.48799991607666,9.89999961853027,1,3814.40803748125,260.86365,Wheat,SDB,CT,OI,Yes
14.8000001907349,523.200012207031,6.38800024986267,6.8439998626709,12.3599996566772,1,3937.9195332025,223.643565,Wheat,SDB,CT,OI,Yes
12.9250001907349,621.400024414062,5.4720002412796,7.87400007247925,17.4599990844727,1,3130.84247727273,240.725659822102,Wheat,SDB,CT,OI,Yes
12.9250001907349,621.400024414062,5.51199972629547,7.43199968338013,23.0599994659424,1,3366.42245,240.725659822102,Wheat,SDB,CT,OI,Yes
12.341667175293,640.200012207031,5.57200014591217,8.04800033569336,15.0600004196167,1,3057.77078224375,310.210515,Wheat,SDB,CT,OI,Yes
12.5666666030884,633.799987792969,5.43000042438507,8.09000015258789,14.3999996185303,1,3405.0911962525,248.5473,Wheat,SDB,CT,OI,Yes
13.5749998092651,579.900024414062,7.00800001621246,7.78000020980835,19.1000003814697,1,3222.44298789625,229.929405,Wheat,SDB,CT,OI,Yes
11.5666666030884,560.299987792969,5.03700017929077,7.35799980163574,18.2600002288818,1,2885.5375,410.25,Wheat,SDB,CT,OI,Yes
11.1750001907349,659.100036621094,6.42099976539612,6.67899990081787,16.1700000762939,1,4184.96225,240.725659822102,Wheat,SDB,CT,OI,Yes
11.7250003814697,636.099975585938,6.27499997615814,7.67700004577637,18.5799999237061,1,3767.3275,282.15,Wheat,SDB,CT,OI,Yes
12.341667175293,640.200012207031,6.82900011539459,7.51700019836426,21.7000007629395,1,3233.6125,309.0,Wheat,SDB,CT,OI,Yes
15.3083333969116,598.400024414062,7.72700011730194,7.29899978637695,26.3400001525879,1,3810.21347847625,314.209515,Wheat,SDB,CT,OI,Yes
15.3083333969116,598.400024414062,6.29999995231628,6.5,9.0,1,3434.21127838,257.07087,Wheat,SDB,CT,OI,Yes
14.9499998092651,602.600036621094,7.44599997997284,7.99399995803833,30.1200008392334,1,3731.73559558375,233.26878,Wheat,SDB,CT,OI,Yes
11.375,640.900024414062,8.97000014781952,7.86299991607666,14.5600004196167,1,2446.7825695225,147.4326,Wheat,SDB,CT,OI,Yes
15.0083332061768,603.799987792969,6.03799998760223,7.93300008773804,16.7999992370605,1,3398.4017980825,258.32286,Wheat,SDB,CT,OI,Yes
15.1166667938232,552.300048828125,6.38500034809113,7.89300012588501,15.6099996566772,1,2787.38503741,193.772715,Wheat,SDB,CT,OI,Yes
15.2333335876465,568.799987792969,5.49899995326996,8.04500007629395,17.2399997711182,1,3393.59693017375,494.866365,Wheat,SDB,CT,OI,Yes
15.3083333969116,598.400024414062,6.36799991130829,6.54099988937378,9.85999965667725,1,3544.14443796625,465.284745,Wheat,SDB,CT,OI,Yes
15.1166667938232,552.300048828125,6.12500011920929,8.00800037384033,16.7600002288818,1,3691.4959385125,303.82146,Wheat,SDB,CT,OI,Yes
15.3083333969116,598.400024414062,6.73500001430511,6.59999990463257,13.25,1,3506.9195628925,284.112165,Wheat,SDB,CT,OI,Yes
15.2333335876465,568.799987792969,6.46600008010864,7.92899990081787,24.7199993133545,1,3974.338214365,250.91799,Wheat,SDB,CT,OI,Yes
14.2416667938232,584.200012207031,4.15200024843216,8.1540002822876,13.3800001144409,1,2932.269979885,155.465085,Wheat,SDB,CT,OI,Yes
14.8000001907349,523.200012207031,4.62999999523163,5.38500022888184,16.8333339691162,1,3494.66875,246.0,Wheat,SDB,CT,OI,Yes
15.0666666030884,552.100036621094,4.03899997472763,8.16800022125244,13.289999961853,1,3728.987850925,240.038595,Wheat,SDB,CT,OI,Yes
15.0666666030884,552.100036621094,6.4819997549057,7.86499977111816,19.9200000762939,1,3741.221875,286.803645,Wheat,SDB,CT,OI,Yes
15.0666666030884,552.100036621094,6.57499969005585,6.61100006103516,10.4399995803833,1,3745.46942842375,229.70742,Wheat,SDB,CT,OI,Yes
15.0666666030884,552.100036621094,7.21700012683868,7.69299983978271,19.7800006866455,1,3464.7551032825,266.514465,Wheat,SDB,CT,OI,Yes
15.0666666030884,552.100036621094,5.86800038814545,7.96799993515015,21.1599998474121,1,3748.21133122375,232.45827,Wheat,SDB,CT,OI,Yes
14.8000001907349,523.200012207031,4.62999999523163,5.38500022888184,16.8333339691162,1,3729.64888595875,224.45262,Wheat,SDB,CT,OI,Yes
15.1666669845581,544.400024414062,6.04499995708466,7.92500019073486,17.7299995422363,1,3745.74498779875,266.18271,Wheat,SDB,CT,OI,Yes
15.3083333969116,559.5,5.77699959278107,7.9539999961853,19.5300006866455,1,3182.2691518075,190.15275,Wheat,SDB,CT,OI,Yes
15.0749998092651,543.200012207031,5.66200017929077,8.03800010681152,16.2800006866455,1,3538.4275439425,206.86143,Wheat,SDB,CT,OI,Yes
15.3083333969116,559.5,5.80900013446808,7.90100002288818,19.6200008392334,1,3203.06182382125,228.82212,Wheat,SDB,CT,OI,Yes
15.3083333969116,559.5,5.53600013256073,7.96299982070923,18.9099998474121,1,3484.7023997425,267.744885,Wheat,SDB,CT,OI,Yes
15.1166667938232,552.300048828125,6.15799963474274,8.01599979400635,19.6200008392334,1,3512.7493125,240.725659822102,Wheat,SDB,CT,OI,Yes
14.9416666030884,546.799987792969,5.60899972915649,8.08699989318848,15.4799995422363,1,3719.19103059625,309.11847,Wheat,SDB,CT,OI,Yes
15.091667175293,565.900024414062,5.40800034999847,7.96600008010864,17.7800006866455,1,3317.8494462025,238.28094,Wheat,SDB,CT,OI,Yes
15.3083333969116,559.5,5.90399980545044,8.03800010681152,19.0200004577637,1,2992.9680525475,205.888875,Wheat,SDB,CT,OI,Yes
15.2333335876465,568.799987792969,8.5809999704361,7.19000005722046,16.5,1,3316.73725955875,295.61232,Wheat,SDB,CT,OI,Yes
13.9833335876465,510.300018310547,4.18099999427795,8.14099979400635,13.5299997329712,1,3402.76147806625,250.80639,Wheat,SDB,CT,OI,Yes
12.3916664123535,467.600006103516,8.37700009346008,7.05600023269653,19.3999996185303,1,3511.98325,240.725659822102,Wheat,SDB,CT,OI,Yes
13.9833335876465,510.300018310547,6.30499958992004,7.19600009918213,14.25,1,3516.16560416667,240.725659822102,Wheat,SDB,CT,OI,Yes
